,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,mspec_db,chroma_db,stft_db
211,2bf32cf03,8,1,21.0347,3750.0,25.1573,5531.25,"[[-41.53052  -39.918278 -34.2266   ... -39.455345 -39.223827 -42.735844]
 [-41.29693  -39.89917  -33.9273   ... -39.39226  -38.717846 -42.40579 ]
 [-40.362553 -39.82274  -32.7301   ... -39.139935 -36.69391  -41.085556]
 ...
 [-58.09032  -55.958363 -39.97413  ... -57.13517  -57.88823  -60.154514]
 [-57.65013  -56.13609  -41.709972 ... -57.192364 -58.592335 -60.59154 ]
 [-57.540085 -56.18052  -42.143932 ... -57.20666  -58.76836  -60.700798]]","[[ -4.789819   -4.3626585  -3.6783714 ...  -2.28635    -5.318553
   -7.428441 ]
 [ -4.2680807  -3.8756363  -3.2619526 ...  -2.0914757  -4.9661374
   -6.7255406]
 [ -3.7463422  -3.3886144  -2.845534  ...  -1.8966016  -4.613722
   -6.02264  ]
 ...
 [ -8.802156  -11.547293  -12.555702  ...  -5.1259856  -5.244521
   -7.3966637]
 [ -9.748868  -12.691349  -13.5933695 ...  -5.633599   -5.805697
   -8.16754  ]
 [-10.6955805 -13.835404  -14.631036  ...  -6.1412115  -6.366873
   -8.938416 ]]","[[-48.003696 -45.169964 -38.095154 ... -46.81806  -46.51599  -48.823715]
 [-49.658554 -47.099335 -38.199726 ... -51.12791  -47.83252  -51.458084]
 [-52.137497 -51.982155 -40.76654  ... -54.9406   -54.163822 -52.612976]
 ...
 [-68.04642  -63.14993  -54.475418 ... -65.80973  -65.65148  -68.89874 ]
 [-66.53646  -64.098305 -57.404583 ... -64.93382  -65.75969  -68.27457 ]
 [-67.788345 -64.49355  -60.725204 ... -62.985847 -66.997986 -66.71798 ]]"
212,2c2127b9e,5,1,9.808,4781.25,12.16,10406.2,"[[-17.802294 -19.778439 -25.984358 ... -33.15459  -39.768436 -42.28898 ]
 [-17.446558 -19.336166 -25.498726 ... -33.431934 -39.26344  -41.784847]
 [-16.023607 -17.567078 -23.556196 ... -34.5413   -37.243458 -39.768326]
 ...
 [-52.517735 -51.389366 -52.504147 ... -52.00287  -52.074753 -51.930878]
 [-52.55448  -51.93588  -52.87822  ... -52.604027 -52.50711  -52.431313]
 [-52.563667 -52.072506 -52.971737 ... -52.754314 -52.6152   -52.556423]]","[[-4.918415  -2.6067069 -3.761164  ... -4.8056846 -4.331683  -5.1393204]
 [-4.946623  -2.6134427 -3.6895964 ... -4.5714073 -4.192401  -5.0777445]
 [-4.974831  -2.6201785 -3.618029  ... -4.3371296 -4.0531187 -5.016169 ]
 ...
 [-4.9836965 -2.5652359 -2.5306592 ... -1.7021041 -4.3340564 -5.7489567]
 [-4.962581  -2.5599227 -2.6660697 ... -1.8432676 -4.4370646 -5.750675 ]
 [-4.9414663 -2.5546095 -2.8014803 ... -1.984431  -4.540073  -5.752394 ]]","[[-19.974289 -22.059464 -26.181206 ... -36.523438 -41.219135 -42.448727]
 [-26.436434 -27.499496 -26.411926 ... -39.772842 -38.180473 -40.54009 ]
 [-35.239765 -36.93605  -35.20934  ... -39.45429  -39.037956 -40.953953]
 ...
 [-54.718227 -53.401188 -54.845226 ... -57.86067  -57.14006  -54.627274]
 [-55.29372  -54.489265 -56.595    ... -55.74472  -57.050735 -54.795597]
 [-55.76012  -57.57355  -58.426533 ... -54.573338 -57.26244  -58.21549 ]]"
213,2c6ba715f,21,1,43.696,3281.25,44.7893,4125.0,"[[-54.508762 -54.51498  -56.095413 ... -36.46441  -57.843155 -55.515656]
 [-53.944008 -54.07433  -55.89175  ... -36.445404 -57.774826 -55.243084]
 [-51.68499  -52.311733 -55.077095 ... -36.36938  -57.501507 -54.15281 ]
 ...
 [-67.32498  -69.54909  -70.495544 ... -49.609093 -67.39218  -70.90557 ]
 [-67.37056  -70.10885  -70.53727  ... -49.886738 -67.72737  -70.646935]
 [-67.38195  -70.24879  -70.5477   ... -49.956146 -67.811165 -70.582275]]","[[-26.257185 -31.563143 -20.869251 ... -15.72076  -16.010609 -12.500321]
 [-26.896084 -32.34578  -21.51453  ... -16.944763 -17.099264 -13.264102]
 [-27.53498  -33.128414 -22.15981  ... -18.168766 -18.187918 -14.027884]
 ...
 [-44.824318 -53.36996  -43.052036 ... -53.0681   -46.83197  -40.070995]
 [-45.12942  -53.62037  -43.715317 ... -53.67342  -47.752872 -41.209824]
 [-45.43453  -53.870777 -44.3786   ... -54.27874  -48.673775 -42.348656]]","[[-60.214596 -59.656307 -60.941647 ... -40.397926 -62.767418 -60.831974]
 [-62.860313 -62.12195  -61.900772 ... -42.250225 -64.31754  -63.1334  ]
 [-58.634502 -58.753357 -62.769794 ... -45.800205 -60.71409  -60.941814]
 ...
 [-71.03279  -75.967834 -76.09513  ... -58.186726 -73.48801  -77.73971 ]
 [-70.56458  -75.374504 -77.10024  ... -54.997505 -73.17018  -76.00402 ]
 [-69.69511  -75.0268   -76.94959  ... -53.140625 -70.12252  -76.975845]]"
214,2c97a8020,17,1,44.9547,1312.5,51.408,3937.5,"[[-30.679693 -31.606285 -32.16693  ... -34.343815 -37.528336 -34.711845]
 [-30.986338 -31.368374 -31.902914 ... -34.277866 -36.332455 -34.408314]
 [-32.212914 -30.41673  -30.846848 ... -34.01408  -31.548931 -33.194183]
 ...
 [-50.760418 -50.97407  -51.279972 ... -51.22333  -51.139355 -50.814278]
 [-52.042225 -52.747776 -52.24755  ... -51.64271  -52.670063 -51.792183]
 [-52.362675 -53.1912   -52.48945  ... -51.747555 -53.05274  -52.03666 ]]","[[-31.783321  -30.094416  -22.30112   ...  -4.390902   -6.7238064
   -7.824087 ]
 [-31.847197  -30.156576  -22.348972  ...  -4.503949   -6.919815
   -7.9874115]
 [-31.911074  -30.218739  -22.396824  ...  -4.6169963  -7.1158237
   -8.150736 ]
 ...
 [-32.321716  -29.47953   -23.640806  ...  -5.142916   -9.017693
  -10.428536 ]
 [-32.105686  -29.576618  -23.650585  ...  -5.2193446  -9.078922
  -10.24993  ]
 [-31.889656  -29.673706  -23.660366  ...  -5.2957735  -9.140151
  -10.071324 ]]","[[-37.958775 -37.21735  -37.1294   ... -41.181526 -41.488857 -39.142277]
 [-39.937263 -40.101944 -36.95285  ... -38.911633 -38.69165  -38.39849 ]
 [-37.884068 -35.7289   -36.24431  ... -41.06618  -40.11074  -40.747253]
 ...
 [-58.87156  -59.198826 -59.433712 ... -58.510002 -59.05873  -59.11091 ]
 [-59.83213  -59.765095 -60.468643 ... -61.703304 -58.414616 -60.09188 ]
 [-59.22455  -59.473885 -59.312572 ... -59.05381  -59.928394 -56.736885]]"
215,2cd094d21,12,1,51.2107,562.5,54.3467,3281.25,"[[-46.570465 -41.747074 -45.786423 ... -41.726402 -48.99237  -45.276196]
 [-46.23622  -41.766033 -45.89867  ... -41.326637 -48.633366 -45.06427 ]
 [-44.89924  -41.841866 -46.34765  ... -39.727585 -47.197346 -44.21657 ]
 ...
 [-58.977974 -64.20514  -63.62823  ... -61.819443 -60.69472  -63.723755]
 [-60.666138 -64.198784 -63.762142 ... -62.446156 -61.816647 -63.679516]
 [-61.08818  -64.1972   -63.79562  ... -62.602837 -62.097126 -63.668457]]","[[ -5.9777927  -2.268003  -14.216421  ... -13.059493  -21.71763
  -17.849108 ]
 [ -5.873216   -2.1014464 -14.211836  ... -12.99969   -21.628267
  -17.822872 ]
 [ -5.76864    -1.9348898 -14.207252  ... -12.939886  -21.538902
  -17.796638 ]
 ...
 [-15.932815  -14.477594  -25.250723  ... -22.50935   -30.421595
  -23.368067 ]
 [-16.287931  -15.107486  -25.757452  ... -22.874353  -30.807032
  -23.69366  ]
 [-16.643047  -15.737376  -26.264183  ... -23.239357  -31.19247
  -24.019255 ]]","[[-52.234035 -50.236664 -52.756664 ... -50.401806 -54.735863 -52.514492]
 [-52.477814 -53.054398 -54.1316   ... -54.029602 -53.990513 -54.724255]
 [-60.296875 -56.25884  -58.29826  ... -57.29198  -60.164577 -59.848743]
 ...
 [-68.458786 -69.15147  -70.51783  ... -71.72731  -68.46895  -70.79514 ]
 [-66.89545  -71.24899  -68.84261  ... -67.961006 -70.27969  -70.77223 ]
 [-67.50701  -69.771095 -70.97333  ... -68.31814  -68.00315  -70.09815 ]]"
216,2cd09cfab,11,1,57.3939,1808.79,58.5317,5684.77,"[[-28.88812  -26.421635 -28.924093 ... -25.567522 -26.663692 -27.93225 ]
 [-28.346647 -26.08003  -28.960968 ... -25.226944 -26.354294 -27.69015 ]
 [-26.18076  -24.713615 -29.108467 ... -23.864635 -25.116692 -26.721754]
 ...
 [-45.684364 -45.308502 -46.372795 ... -43.89027  -44.47006  -45.419662]
 [-46.716022 -46.223366 -46.70064  ... -45.524895 -46.091446 -46.353592]
 [-46.973938 -46.452084 -46.7826   ... -45.93355  -46.49679  -46.587074]]","[[ -4.942497   -3.8966727  -4.625181  ... -13.827058   -7.3773217
   -5.5351424]
 [ -5.1202965  -3.9886267  -4.6140933 ... -13.43333    -8.049547
   -5.9058986]
 [ -5.2980957  -4.0805807  -4.603005  ... -13.039601   -8.721773
   -6.2766547]
 ...
 [ -5.432694   -4.6416802  -3.7293396 ... -10.742298  -18.549236
  -12.051277 ]
 [ -5.4110813  -4.6368804  -3.6946704 ... -10.713859  -18.507826
  -12.142465 ]
 [ -5.389468   -4.6320806  -3.6600015 ... -10.685419  -18.466415
  -12.233651 ]]","[[-30.663425 -29.716507 -31.092915 ... -28.287983 -30.887125 -30.622568]
 [-30.240898 -26.864826 -28.219456 ... -25.899418 -29.134113 -31.443502]
 [-36.436043 -30.71745  -31.567627 ... -28.42936  -27.299658 -31.269602]
 ...
 [-52.572384 -52.404064 -54.72431  ... -52.57545  -52.739777 -53.213703]
 [-50.57402  -52.093166 -49.744    ... -51.519543 -49.873463 -50.49831 ]
 [-49.696808 -51.60145  -51.675335 ... -51.506916 -49.58046  -52.64748 ]]"
217,2ce34e1b6,16,4,55.296,3093.75,57.1307,4593.75,"[[-38.892876 -42.019306 -37.308594 ... -41.292435 -43.11658  -40.788616]
 [-38.423798 -41.199924 -37.4191   ... -40.42621  -42.325924 -40.349865]
 [-36.547493 -37.922386 -37.861134 ... -36.961304 -39.163296 -38.59486 ]
 ...
 [-50.913643 -50.45008  -50.744205 ... -50.16663  -49.72342  -50.012352]
 [-51.606174 -51.04521  -51.295975 ... -51.633526 -50.45075  -50.698227]
 [-51.77931  -51.193996 -51.433914 ... -52.000248 -50.632584 -50.869694]]","[[ -1.2700944  -1.7984365  -2.8253975 ...  -7.1642146  -4.5783887
   -4.99276  ]
 [ -1.3992566  -1.9812016  -3.038579  ...  -7.503582   -4.8821635
   -5.4769926]
 [ -1.5284188  -2.163967   -3.2517602 ...  -7.8429494  -5.185939
   -5.961225 ]
 ...
 [-25.203167  -25.545277  -27.387745  ... -34.995667  -29.467241
  -30.688343 ]
 [-25.694853  -25.988628  -27.742586  ... -35.351948  -29.652779
  -30.937332 ]
 [-26.18654   -26.431978  -28.09743   ... -35.708225  -29.838316
  -31.186323 ]]","[[-43.763943 -46.211304 -43.54818  ... -45.295937 -47.49715  -46.091225]
 [-45.25604  -42.87455  -43.59633  ... -46.636734 -44.880875 -45.38256 ]
 [-46.97854  -44.37352  -45.448856 ... -44.047733 -44.36277  -46.960648]
 ...
 [-57.686947 -57.713303 -56.98727  ... -59.753418 -56.46844  -55.82338 ]
 [-56.99442  -57.5528   -57.693813 ... -57.53839  -54.65597  -57.105904]
 [-54.04807  -56.865856 -56.260006 ... -59.29171  -60.26631  -56.98703 ]]"
218,2cf89ef6b,1,1,24.0,3843.75,24.896,5625.0,"[[-57.908043 -59.242878 -52.839073 ... -53.19193  -53.856224 -52.08603 ]
 [-58.209145 -58.750217 -52.64525  ... -53.23467  -53.893036 -51.710823]
 [-59.413555 -56.77958  -51.869957 ... -53.40563  -54.040283 -50.210007]
 ...
 [-62.210686 -68.98386  -68.50394  ... -65.32826  -65.15287  -69.76279 ]
 [-61.93405  -69.04547  -69.11388  ... -65.345764 -65.758095 -68.78094 ]
 [-61.864895 -69.060875 -69.26636  ... -65.35014  -65.9094   -68.53547 ]]","[[ -7.525006  -19.598251  -11.186273  ...  -9.626424   -7.6694674
   -3.7400908]
 [ -8.066794  -19.97906   -11.359127  ...  -9.889318   -7.915766
   -4.1094613]
 [ -8.608583  -20.359867  -11.531981  ... -10.152212   -8.162064
   -4.478832 ]
 ...
 [-28.939993  -41.64465   -21.366833  ... -29.98132   -28.063055
  -26.307142 ]
 [-29.096958  -42.027702  -21.077517  ... -30.287567  -28.413797
  -26.618032 ]
 [-29.253925  -42.41075   -20.7882    ... -30.593813  -28.764538
  -26.92892  ]]","[[-64.46428  -65.0208   -58.93529  ... -59.393013 -58.997875 -57.282623]
 [-61.72888  -61.46343  -59.8981   ... -62.09601  -60.417393 -60.262   ]
 [-63.94906  -59.315323 -58.875393 ... -62.23526  -58.861973 -60.143185]
 ...
 [-74.63022  -75.9486   -75.35026  ... -75.99631  -73.79349  -76.14477 ]
 [-73.09918  -76.199295 -76.53138  ... -75.0043   -75.397125 -76.02067 ]
 [-70.64626  -76.87277  -75.91248  ... -76.24876  -75.949844 -73.75244 ]]"
219,2d09eb065,19,1,45.5627,281.25,47.1147,2812.5,"[[-30.243597 -27.868    -30.603636 ... -32.07517  -32.340977 -31.193882]
 [-30.156786 -27.937344 -30.594406 ... -30.703379 -31.27497  -30.44953 ]
 [-29.80954  -28.214718 -30.557482 ... -25.216217 -27.010948 -27.47212 ]
 ...
 [-43.988716 -41.29252  -41.55446  ... -36.12163  -41.69664  -42.256058]
 [-44.06788  -41.95448  -42.328053 ... -37.985302 -42.440002 -43.6959  ]
 [-44.087666 -42.119972 -42.52145  ... -38.45122  -42.625843 -44.05586 ]]","[[ -4.181897  -13.844196   -7.3526607 ...  -5.011724   -6.7921615
   -3.589217 ]
 [ -3.958341  -13.616745   -7.1380167 ...  -4.9533725  -6.6156287
   -3.7322428]
 [ -3.7347844 -13.389295   -6.923373  ...  -4.895021   -6.4390955
   -3.875269 ]
 ...
 [-13.265337  -24.580568  -18.930307  ...  -8.871667   -8.248315
  -10.166218 ]
 [-13.43064   -24.703854  -19.14878   ...  -9.226668   -8.159761
  -10.206881 ]
 [-13.5959425 -24.827137  -19.367252  ...  -9.581669   -8.071208
  -10.247542 ]]","[[-34.88932  -32.765285 -32.834793 ... -33.232605 -35.43501  -33.618526]
 [-36.396828 -34.467903 -32.454594 ... -29.562492 -33.868343 -30.547606]
 [-35.777454 -35.423565 -35.41533  ... -33.61784  -34.670757 -35.68599 ]
 ...
 [-49.32116  -49.140915 -47.571243 ... -44.37025  -47.91748  -48.548843]
 [-46.828117 -46.874443 -49.327866 ... -46.01325  -47.738537 -46.15406 ]
 [-52.163624 -47.561058 -50.86241  ... -49.369957 -43.505104 -47.96358 ]]"
220,2d09eb065,15,1,7.008,93.75,10.352,1125.0,"[[-28.61387  -32.030254 -32.66735  ... -27.80724  -30.16228  -25.56307 ]
 [-28.85887  -31.674635 -32.106415 ... -27.703833 -29.962042 -25.159683]
 [-29.838865 -30.252151 -29.862661 ... -27.290197 -29.161093 -23.546133]
 ...
 [-41.147156 -33.746357 -28.971437 ... -39.773518 -39.699303 -27.930895]
 [-41.31094  -34.99126  -31.280695 ... -41.12847  -40.779163 -30.464834]
 [-41.351887 -35.302486 -31.85801  ... -41.46721  -41.04913  -31.098318]]","[[-20.89302   -26.78722   -23.888142  ...  -2.5644104  -3.3137827
  -13.288816 ]
 [-21.465988  -27.445955  -24.217283  ...  -2.2741015  -2.9795918
  -13.001344 ]
 [-22.038958  -28.10469   -24.546425  ...  -1.9837927  -2.6454008
  -12.713871 ]
 ...
 [-30.98297   -39.46506   -34.450977  ... -10.200978   -8.216405
  -15.178152 ]
 [-30.808468  -39.500854  -34.45693   ... -10.485383   -8.391123
  -15.239266 ]
 [-30.633965  -39.536648  -34.462875  ... -10.769788   -8.565841
  -15.30038  ]]","[[-37.306427 -37.463646 -39.08878  ... -36.62117  -36.660694 -34.95731 ]
 [-37.205402 -36.58179  -36.361004 ... -33.63386  -34.14142  -33.913788]
 [-36.014553 -34.31979  -37.349064 ... -34.73681  -36.872833 -37.190002]
 ...
 [-51.12566  -48.48271  -47.48538  ... -50.017868 -48.85289  -47.645462]
 [-49.207012 -46.77006  -47.815765 ... -48.673134 -49.74594  -46.177105]
 [-47.22161  -46.52781  -49.329144 ... -48.648647 -47.43775  -45.079388]]"
221,2d50db2b1,11,1,0.8707,1808.79,2.0085,5684.77,"[[-15.4287195 -22.117683  -20.748367  ... -29.545723  -28.240664
  -28.61934  ]
 [-15.84034   -22.44199   -21.002966  ... -27.847216  -27.81208
  -27.89912  ]
 [-17.486822  -23.739218  -22.021355  ... -21.053183  -26.097748
  -25.018236 ]
 ...
 [-37.94101   -37.198364  -36.960518  ... -39.21224   -40.026222
  -40.656605 ]
 [-38.237156  -37.657944  -37.455826  ... -39.504494  -39.321236
  -39.85798  ]
 [-38.31119   -37.77284   -37.57965   ... -39.577557  -39.14499
  -39.65832  ]]","[[-1.9975181  -4.4601192  -3.0543635  ... -3.9752536  -2.6062896
  -0.80474454]
 [-2.0030227  -4.5042167  -3.0288613  ... -4.158843   -2.7377465
  -0.8240226 ]
 [-2.0085275  -4.5483146  -3.0033593  ... -4.342432   -2.8692033
  -0.84330064]
 ...
 [-2.2485068  -0.8966677  -2.6649694  ... -4.1489596  -4.013408
  -2.0977426 ]
 [-2.3333385  -0.820893   -2.6944335  ... -3.9598489  -3.7487454
  -1.9204684 ]
 [-2.4181705  -0.74511826 -2.7238975  ... -3.7707381  -3.4840827
  -1.7431945 ]]","[[-16.70614  -22.99326  -22.026035 ... -30.240194 -29.415195 -29.109528]
 [-20.712221 -21.007452 -20.097437 ... -24.726686 -26.745274 -22.97918 ]
 [-21.797546 -20.809776 -21.090622 ... -28.24601  -24.731041 -19.281967]
 ...
 [-43.039627 -41.528156 -39.144188 ... -40.15793  -40.009174 -46.007843]
 [-43.886215 -43.44533  -42.217655 ... -43.0774   -39.398937 -45.930676]
 [-39.750854 -41.38249  -42.67919  ... -47.70253  -46.885735 -46.08674 ]]"
222,2dacf9479,21,1,48.688,3281.25,49.7813,4125.0,"[[-48.67538  -52.998394 -55.95712  ... -54.172318 -57.81768  -53.260307]
 [-48.346462 -52.600136 -55.55776  ... -54.473694 -57.718857 -53.012417]
 [-47.030773 -51.007103 -53.96032  ... -55.679188 -57.32356  -52.020863]
 ...
 [-64.0886   -64.6      -64.7005   ... -64.72455  -64.230316 -64.288536]
 [-64.68528  -64.49642  -65.006676 ... -64.95529  -64.6437   -64.93716 ]
 [-64.83445  -64.47053  -65.08322  ... -65.01297  -64.74705  -65.09931 ]]","[[ -2.4589465  -7.13125    -5.8914723 ...  -6.040969   -3.3769205
   -3.07753  ]
 [ -2.5154018  -6.925488   -5.270636  ...  -6.156676   -3.308363
   -3.3865497]
 [ -2.571857   -6.7197256  -4.6498003 ...  -6.272383   -3.2398055
   -3.6955698]
 ...
 [ -5.876044  -12.020906  -18.453176  ... -17.891178  -28.137175
  -32.92995  ]
 [ -6.380339  -12.993986  -19.805088  ... -19.021769  -29.46681
  -34.13217  ]
 [ -6.884635  -13.967066  -21.156998  ... -20.152359  -30.796446
  -35.33439  ]]","[[-51.220806 -56.85542  -58.788513 ... -58.49455  -59.646717 -55.878937]
 [-50.97423  -54.4871   -55.765392 ... -57.519337 -54.780792 -53.17242 ]
 [-54.089108 -56.811913 -57.37681  ... -57.9259   -56.348457 -55.30919 ]
 ...
 [-71.605255 -72.683846 -71.149666 ... -72.86416  -71.977554 -70.206955]
 [-69.78416  -68.36626  -73.148384 ... -71.426895 -73.50848  -71.83818 ]
 [-70.15023  -70.134926 -72.47272  ... -68.544655 -72.85608  -71.70165 ]]"
223,2dc763e67,2,1,15.7707,468.75,17.5467,3000.0,"[[-28.267357 -30.765238 -30.74426  ... -25.913437 -25.664227 -32.025818]
 [-27.888048 -30.4298   -29.854252 ... -25.939201 -25.575102 -32.57712 ]
 [-26.37081  -29.088053 -26.294216 ... -26.042261 -25.218605 -34.78234 ]
 ...
 [-44.141953 -43.816074 -43.31729  ... -42.01477  -43.035793 -43.317875]
 [-44.23839  -44.148903 -43.85757  ... -42.476326 -43.266033 -43.85234 ]
 [-44.262505 -44.23211  -43.99264  ... -42.591717 -43.323593 -43.98596 ]]","[[ -9.32676    -9.906468   -8.009269  ...  -3.2514231  -3.9395995
   -4.7997804]
 [ -9.327166  -10.31134    -8.276349  ...  -3.3358994  -4.0835686
   -4.9646263]
 [ -9.327572  -10.716211   -8.54343   ...  -3.4203756  -4.2275376
   -5.1294727]
 ...
 [ -9.554734  -23.341654  -14.160726  ...  -6.0634246  -5.171253
   -6.091925 ]
 [ -9.655553  -23.692871  -14.362333  ...  -6.20182    -5.1271076
   -6.2317066]
 [ -9.756371  -24.04409   -14.563942  ...  -6.3402157  -5.0829616
   -6.371488 ]]","[[-32.27623  -35.52228  -34.57254  ... -30.798016 -30.945925 -37.103237]
 [-34.930653 -36.268703 -39.020386 ... -33.81278  -34.68697  -37.861748]
 [-37.395893 -36.723816 -36.625282 ... -37.436848 -37.15307  -38.40126 ]
 ...
 [-49.02434  -49.731102 -49.181488 ... -49.221962 -52.0288   -51.414223]
 [-51.230076 -49.57219  -49.903473 ... -48.7211   -50.757473 -52.262897]
 [-48.130714 -46.71487  -51.72872  ... -49.800957 -51.051304 -51.08622 ]]"
224,2dc763e67,2,1,26.1493,468.75,27.9253,3000.0,"[[-20.518171 -20.702976 -21.708174 ... -24.943281 -28.468187 -21.571657]
 [-20.995777 -20.791676 -21.482834 ... -24.526457 -27.95429  -21.427519]
 [-22.906195 -21.146471 -20.58148  ... -22.859156 -25.898708 -20.850964]
 ...
 [-36.938496 -36.583744 -37.48982  ... -37.76414  -37.399296 -37.202744]
 [-37.923763 -37.81837  -38.218513 ... -37.833397 -37.60341  -37.852074]
 [-38.17008  -38.127026 -38.400684 ... -37.850708 -37.654438 -38.01441 ]]","[[ -3.2350032  -6.100637   -6.2529025 ...  -4.236055   -3.7415736
   -7.8378534]
 [ -3.4937952  -6.3078876  -6.403376  ...  -4.5041223  -3.8369055
   -8.068147 ]
 [ -3.7525868  -6.5151386  -6.5538497 ...  -4.7721896  -3.9322371
   -8.298439 ]
 ...
 [ -9.122981   -9.264958   -8.4145    ... -10.489486   -5.5932174
   -9.418721 ]
 [ -9.214863   -9.292498   -8.461341  ... -10.692527   -5.734726
   -9.396483 ]
 [ -9.306746   -9.320037   -8.508182  ... -10.895567   -5.8762345
   -9.374246 ]]","[[-25.888044 -25.784445 -26.67832  ... -28.855143 -33.003174 -25.398409]
 [-33.429787 -30.29613  -31.187586 ... -29.484749 -29.025509 -27.327702]
 [-33.65057  -29.530354 -30.808796 ... -31.619291 -34.009926 -32.145176]
 ...
 [-43.340336 -43.841488 -44.246346 ... -43.187996 -43.906517 -45.65366 ]
 [-45.074657 -43.446568 -43.7115   ... -45.550385 -45.77607  -44.84296 ]
 [-44.889687 -44.069645 -43.476856 ... -43.15666  -45.099934 -47.526928]]"
225,2dc763e67,2,1,6.2987,468.75,8.0747,3000.0,"[[-24.870913 -26.03423  -23.981592 ... -31.359604 -30.150759 -31.154589]
 [-25.220142 -26.046803 -24.501879 ... -30.942417 -29.325386 -30.422125]
 [-26.617064 -26.097092 -26.583023 ... -29.273676 -26.023895 -27.492271]
 ...
 [-42.453465 -42.840992 -41.93009  ... -41.33377  -41.586174 -40.868317]
 [-43.628002 -43.66358  -42.908936 ... -41.63633  -41.826977 -41.705452]
 [-43.921635 -43.86923  -43.15365  ... -41.71197  -41.887177 -41.914738]]","[[ -4.265399   -6.8177853  -9.66873   ...  -3.8957186  -2.8210387
   -5.7776265]
 [ -4.41101    -6.877232  -10.163423  ...  -4.158497   -3.0461202
   -5.964184 ]
 [ -4.55662    -6.9366794 -10.658114  ...  -4.4212747  -3.2712016
   -6.150741 ]
 ...
 [ -6.5070486 -10.572815  -21.779757  ...  -6.626585   -7.7485204
  -11.040563 ]
 [ -6.62966   -10.81486   -22.020037  ...  -6.769036   -7.7772546
  -11.037665 ]
 [ -6.7522717 -11.056907  -22.260317  ...  -6.9114866  -7.805989
  -11.034768 ]]","[[-30.120455 -31.752195 -30.337461 ... -35.688576 -33.675156 -35.425976]
 [-33.821213 -30.95823  -33.747982 ... -33.121414 -34.560707 -34.314198]
 [-36.252617 -34.919827 -35.43443  ... -36.619816 -32.332615 -32.33208 ]
 ...
 [-52.300983 -50.64398  -49.659058 ... -46.137535 -47.2554   -48.129192]
 [-49.4178   -51.62561  -54.124104 ... -46.93313  -45.365654 -47.697937]
 [-53.25682  -51.902546 -52.79041  ... -48.553642 -44.76351  -45.734814]]"
226,2df1f109b,13,1,8.0267,93.75,8.6507,843.75,"[[-29.86759  -38.809364 -42.44724  ... -45.3126   -49.47179  -53.659756]
 [-28.884575 -38.83147  -42.53283  ... -44.94504  -49.021626 -53.397976]
 [-24.95251  -38.91989  -42.875183 ... -43.474808 -47.22097  -52.350853]
 ...
 [-67.28072  -67.16893  -66.86394  ... -67.3446   -69.148766 -66.34614 ]
 [-67.92085  -67.95292  -67.804985 ... -67.59615  -69.025215 -67.416176]
 [-68.08088  -68.14892  -68.040245 ... -67.65904  -68.99432  -67.683685]]","[[-15.860517  -10.929598  -14.13181   ... -36.772648  -25.810413
  -16.951775 ]
 [-15.89534   -10.974133  -14.356352  ... -37.556362  -26.054928
  -17.00782  ]
 [-15.930162  -11.018666  -14.5808935 ... -38.340076  -26.29944
  -17.063864 ]
 ...
 [-14.927296   -9.496056  -15.119636  ... -44.54904   -30.178314
  -28.71983  ]
 [-14.897197   -9.535804  -15.127579  ... -44.56392   -30.235865
  -28.973703 ]
 [-14.867098   -9.575552  -15.135522  ... -44.578793  -30.293415
  -29.227577 ]]","[[-33.577126 -41.49506  -44.513607 ... -46.890083 -51.13593  -54.10861 ]
 [-30.657457 -39.03149  -41.01527  ... -46.259956 -49.220863 -47.487034]
 [-37.98877  -44.481632 -46.1763   ... -47.5166   -50.41983  -47.342995]
 ...
 [-71.33444  -70.143135 -68.32724  ... -70.892    -69.51066  -67.883514]
 [-71.255455 -68.16448  -67.50648  ... -70.929535 -72.15723  -71.691086]
 [-70.06361  -69.806465 -70.33919  ... -72.9307   -70.641884 -67.6047  ]]"
