,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,spec
42,07dcf40f7,10,1,27.237,947.461,29.6809,10852.7,"[[-0.72465706 -0.55711806 -0.76773214 ... -0.57551026  0.5443678
   0.26154858]
 [-0.7178252  -0.5361673  -0.760102   ... -0.5475607   0.6545817
   0.3456206 ]
 [-0.6904977  -0.45236468 -0.7295814  ... -0.43576238  1.0954378
   0.68190867]
 ...
 [-0.881193   -0.8793601  -0.8746056  ... -0.8817818  -0.8818219
  -0.87683314]
 [-0.8814611  -0.8801822  -0.87570304 ... -0.88148874 -0.8820371
  -0.87532634]
 [-0.8815281  -0.8803878  -0.87597746 ... -0.88141555 -0.88209087
  -0.87494963]]"
43,07f1227b0,1,1,32.9387,3843.75,33.8347,5625.0,"[[-0.8181655  -0.8528219  -0.8321346  ... -0.8190276  -0.7131112
  -0.73189354]
 [-0.8086234  -0.85096323 -0.83092046 ... -0.82013166 -0.7068732
  -0.7427135 ]
 [-0.770455   -0.8435289  -0.82606375 ... -0.824548   -0.6819208
  -0.7859932 ]
 ...
 [-0.8799077  -0.8795047  -0.88018507 ... -0.8768616  -0.87996787
  -0.8807991 ]
 [-0.8805383  -0.87956667 -0.88025504 ... -0.8788029  -0.881106
  -0.8804331 ]
 [-0.880696   -0.87958217 -0.8802725  ... -0.87928814 -0.8813906
  -0.88034165]]"
44,08db743d0,16,4,38.3787,3093.75,40.2133,4593.75,"[[-0.772703   -0.8552097  -0.7878704  ... -0.8373454  -0.8136382
  -0.8410827 ]
 [-0.74525243 -0.8529766  -0.7847574  ... -0.8305026  -0.79470605
  -0.8262655 ]
 [-0.63545024 -0.84404415 -0.77230513 ... -0.8031313  -0.7189777
  -0.76699674]
 ...
 [-0.883782   -0.8840195  -0.88374245 ... -0.883552   -0.88367903
  -0.8835767 ]
 [-0.88367075 -0.88386345 -0.8838772  ... -0.883529   -0.88387614
  -0.88363355]
 [-0.8836429  -0.88382447 -0.88391083 ... -0.88352317 -0.8839255
  -0.88364774]]"
45,090ae427d,7,1,26.1387,4687.5,29.28,11437.5,"[[-0.81712717 -0.78893507 -0.72296387 ... -0.81116676 -0.8360504
  -0.71152574]
 [-0.8155616  -0.7698488  -0.72179836 ... -0.8059313  -0.82937855
  -0.6816471 ]
 [-0.80929965 -0.6935036  -0.71713644 ... -0.78498954 -0.8026913
  -0.56213266]
 ...
 [-0.8825101  -0.88217914 -0.88204    ... -0.88274777 -0.8826259
  -0.8829817 ]
 [-0.8829294  -0.8828497  -0.8826766  ... -0.88302547 -0.882861
  -0.8828585 ]
 [-0.8830343  -0.88301736 -0.8828357  ... -0.8830949  -0.8829198
  -0.8828277 ]]"
46,09315d9bf,22,1,49.696,10687.5,51.3013,13687.5,"[[-0.2916525  -0.19310792  0.07466933 ... -0.37337413 -0.38017896
  -0.07754742]
 [-0.3073822  -0.2363382   0.01421522 ... -0.3912301  -0.40187073
  -0.09918707]
 [-0.3703008  -0.40925932 -0.22760116 ... -0.462654   -0.48863798
  -0.18574582]
 ...
 [-0.88016933 -0.88061625 -0.8805351  ... -0.88102067 -0.88060355
  -0.8803135 ]
 [-0.8810029  -0.8810688  -0.88083017 ... -0.8809446  -0.88119155
  -0.8804557 ]
 [-0.88121134 -0.88118196 -0.8809039  ... -0.8809256  -0.8813386
  -0.88049114]]"
47,0968aea09,12,1,5.7707,562.5,8.9067,3281.25,"[[ 0.58785135 -0.19622229  0.4856488  ...  1.4194694   4.8725433
   2.9310417 ]
 [ 0.45035747 -0.24794008  0.43825755 ...  1.4325066   4.3449726
   2.5757308 ]
 [-0.09961775 -0.4548112   0.24869257 ...  1.4846554   2.23469
   1.1544864 ]
 ...
 [-0.87726086 -0.8601247  -0.87913185 ... -0.8792849  -0.8702399
  -0.8697814 ]
 [-0.8781596  -0.86232865 -0.87946355 ... -0.87962747 -0.87054294
  -0.8710694 ]
 [-0.8783843  -0.86287963 -0.8795465  ... -0.8797132  -0.8706187
  -0.8713914 ]]"
48,09a946316,23,1,50.4744,7235.16,56.558,11283.4,"[[-0.47299382 -0.6949148  -0.67101073 ... -0.74093413 -0.74181783
  -0.8366269 ]
 [-0.46095848 -0.6563301  -0.67200655 ... -0.70953256 -0.7282706
  -0.8189767 ]
 [-0.41281703 -0.50199133 -0.6759899  ... -0.5839263  -0.6740813
  -0.748376  ]
 ...
 [-0.8831622  -0.8841741  -0.88391036 ... -0.88254154 -0.883684
  -0.88381004]
 [-0.883601   -0.8843395  -0.88391024 ... -0.88266027 -0.8835666
  -0.8838806 ]
 [-0.8837107  -0.8843808  -0.8839101  ... -0.88268995 -0.8835373
  -0.8838983 ]]"
49,0a350d11c,19,1,11.5253,281.25,13.0773,2812.5,"[[-0.801272   -0.80806935 -0.8400682  ... -0.62431455 -0.7419535
  -0.8233184 ]
 [-0.7990164  -0.8073735  -0.8427411  ... -0.6476775  -0.74979943
  -0.8247492 ]
 [-0.789994   -0.8045901  -0.85343266 ... -0.74112916 -0.7811833
  -0.8304723 ]
 ...
 [-0.882644   -0.8824125  -0.88122916 ... -0.88172156 -0.8819255
  -0.88177186]
 [-0.88263184 -0.8825702  -0.8815522  ... -0.8824614  -0.88255495
  -0.882248  ]
 [-0.8826288  -0.8826096  -0.88163304 ... -0.88264644 -0.88271236
  -0.8823671 ]]"
50,0a9cdd8a5,7,1,22.2827,4687.5,25.424,11437.5,"[[-0.7241456  -0.76208675 -0.7792836  ... -0.726518   -0.37220448
  -0.40032238]
 [-0.7204965  -0.7701399  -0.77343833 ... -0.71768844 -0.36449552
  -0.39722186]
 [-0.7059     -0.8023523  -0.75005734 ... -0.68237036 -0.3336596
  -0.3848199 ]
 ...
 [-0.8812972  -0.88171196 -0.8812095  ... -0.8812839  -0.8813434
  -0.88151485]
 [-0.882287   -0.88188696 -0.88173103 ... -0.88177407 -0.8815552
  -0.8816675 ]
 [-0.8825345  -0.8819307  -0.88186145 ... -0.88189656 -0.88160807
  -0.8817057 ]]"
51,0ab6aa734,9,1,49.4773,843.75,53.04,5718.75,"[[ 0.7628044   0.92668796  0.8348979  ...  1.3635648   4.840562
   8.349842  ]
 [ 0.7686567   0.91600585  0.64704126 ...  1.573086    5.925586
   9.475125  ]
 [ 0.7920657   0.87327707 -0.10438494 ...  2.4111714  10.265682
  13.976259  ]
 ...
 [-0.88280594 -0.88114583 -0.881122   ... -0.8839438  -0.8838826
  -0.8832813 ]
 [-0.88309824 -0.8824392  -0.8820391  ... -0.88410425 -0.8841004
  -0.8835293 ]
 [-0.8831713  -0.8827626  -0.8822684  ... -0.88414437 -0.88415474
  -0.8835913 ]]"
52,0b2fa3f80,12,1,3.0133,562.5,6.1493,3281.25,"[[ 0.6958994  -0.26712695 -0.57542557 ... -0.6002282  -0.3717186
  -0.6721967 ]
 [ 0.60658085 -0.32424212 -0.60608053 ... -0.5778804  -0.37576497
  -0.65021193]
 [ 0.24930605 -0.5527028  -0.72870034 ... -0.48848894 -0.39195052
  -0.56227285]
 ...
 [-0.88288933 -0.8826592  -0.8828554  ... -0.8827505  -0.88327134
  -0.88268095]
 [-0.8832771  -0.88305193 -0.8831936  ... -0.8830389  -0.8833994
  -0.88283074]
 [-0.8833741  -0.88315004 -0.8832782  ... -0.883111   -0.8834314
  -0.8828681 ]]"
53,0b3ef9c4e,6,1,44.3733,562.5,46.5173,4406.25,"[[-0.29303887 -0.579392   -0.44637233 ... -0.34096172 -0.5769178
  -0.51190984]
 [-0.34308043 -0.52423406 -0.41005832 ... -0.31938463 -0.5406006
  -0.43351737]
 [-0.5432465  -0.3036021  -0.2648022  ... -0.2330762  -0.3953318
  -0.11994743]
 ...
 [-0.8797132  -0.879917   -0.8790148  ... -0.87912947 -0.87938184
  -0.88016903]
 [-0.88046956 -0.8797816  -0.87924147 ... -0.87974864 -0.8794908
  -0.8797247 ]
 [-0.88065857 -0.87974775 -0.87929815 ... -0.87990344 -0.87951803
  -0.8796135 ]]"
54,0c2124550,21,1,18.2293,3281.25,19.3227,4125.0,"[[ 2.2485232   3.9695444   2.7187948  ... -0.82845163 -0.8407602
  -0.8089343 ]
 [ 1.8396229   3.374104    2.5010388  ... -0.8286872  -0.8420879
  -0.8079505 ]
 [ 0.20402148  0.9923415   1.6300155  ... -0.8296296  -0.8473989
  -0.8040154 ]
 ...
 [-0.880627   -0.880823   -0.881767   ... -0.88082856 -0.880735
  -0.88128775]
 [-0.88041    -0.8810222  -0.8816461  ... -0.88120395 -0.88080424
  -0.8817084 ]
 [-0.8803558  -0.881072   -0.8816158  ... -0.88129777 -0.8808216
  -0.8818136 ]]"
55,0c448e77c,17,4,36.2638,1464.26,40.0428,4565.04,"[[-0.75595677 -0.6832675  -0.6841206  ... -0.54627204 -0.38909757
  -0.6974546 ]
 [-0.7472296  -0.670008   -0.649999   ... -0.4464002  -0.31188804
  -0.6582639 ]
 [-0.71232074 -0.61697    -0.5135128  ... -0.04691264 -0.00305012
  -0.5015015 ]
 ...
 [-0.88194346 -0.8830757  -0.88301635 ... -0.88103276 -0.88281864
  -0.883156  ]
 [-0.88246065 -0.8831339  -0.8831701  ... -0.8816639  -0.8830164
  -0.88324636]
 [-0.88259    -0.88314843 -0.8832086  ... -0.8818217  -0.8830659
  -0.8832689 ]]"
56,0c48ed342,17,1,50.032,1312.5,56.4853,3937.5,"[[-0.83620197 -0.8532708  -0.8329235  ... -0.8490346  -0.8094181
  -0.6999089 ]
 [-0.8347382  -0.8517289  -0.82760805 ... -0.8500337  -0.8112867
  -0.7027286 ]
 [-0.8288831  -0.84556144 -0.8063462  ... -0.8540299  -0.81876105
  -0.7140074 ]
 ...
 [-0.8821488  -0.8817976  -0.88123715 ... -0.88154405 -0.8813391
  -0.88153154]
 [-0.88248545 -0.88222015 -0.8817605  ... -0.8818418  -0.8819193
  -0.8817791 ]
 [-0.8825696  -0.88232577 -0.8818913  ... -0.88191617 -0.8820644
  -0.881841  ]]"
57,0c936a1d4,17,4,48.2453,1406.25,50.8533,3937.5,"[[-0.00880895 -0.3954912  -0.50412273 ... -0.6747163  -0.6633377
  -0.5952027 ]
 [ 0.11796618 -0.25996616 -0.3210716  ... -0.6527825  -0.6141918
  -0.5799065 ]
 [ 0.6250666   0.2821342   0.41113293 ... -0.5650473  -0.4176079
  -0.51872194]
 ...
 [-0.88276166 -0.88250875 -0.8818668  ... -0.88230526 -0.8823232
  -0.8828281 ]
 [-0.88298845 -0.8827931  -0.88255346 ... -0.88251585 -0.8827135
  -0.8828578 ]
 [-0.88304526 -0.8828643  -0.8827251  ... -0.8825684  -0.8828111
  -0.8828652 ]]"
58,0cb4632d6,13,1,47.1467,93.75,47.7707,843.75,"[[-0.82514125 -0.8531183  -0.86617917 ... -0.8422561  -0.8382104
  -0.7945884 ]
 [-0.828182   -0.8505301  -0.86487496 ... -0.84300673 -0.8365408
  -0.8017041 ]
 [-0.84034526 -0.84017724 -0.8596583  ... -0.8460089  -0.82986253
  -0.830167  ]
 ...
 [-0.88137996 -0.8818238  -0.88185614 ... -0.88224137 -0.8820785
  -0.8817377 ]
 [-0.8821693  -0.882597   -0.8820994  ... -0.8824001  -0.8824956
  -0.8821567 ]
 [-0.8823666  -0.8827904  -0.88216025 ... -0.8824398  -0.8825999
  -0.8822615 ]]"
59,0d25045a9,1,1,47.2693,3843.75,48.1653,5625.0,"[[ 7.149382   19.551355   53.67678    ... 20.266598   15.3670435
  26.40685   ]
 [ 6.823408   18.216387   50.186478   ... 18.187288   13.920497
  23.780287  ]
 [ 5.519511   12.876514   36.225266   ...  9.8700485   8.134313
  13.2740345 ]
 ...
 [-0.8821347  -0.8815833  -0.88147306 ... -0.8825742  -0.8823674
  -0.8819039 ]
 [-0.8823104  -0.8820991  -0.88240796 ... -0.8828036  -0.882925
  -0.88256985]
 [-0.8823543  -0.88222814 -0.8826417  ... -0.882861   -0.8830644
  -0.8827363 ]]"
60,0e034f968,2,1,1.8933,468.75,3.6693,3000.0,"[[-0.6178187  -0.5196693  -0.30531323 ... -0.7471333  -0.78539616
  -0.6944016 ]
 [-0.6501229  -0.56058913 -0.33029622 ... -0.74624485 -0.77313745
  -0.6632698 ]
 [-0.7793397  -0.72426885 -0.43022805 ... -0.74269116 -0.7241027
  -0.53874254]
 ...
 [-0.88385284 -0.8830006  -0.8830494  ... -0.88353366 -0.88411206
  -0.88384026]
 [-0.8836552  -0.88349676 -0.8833744  ... -0.8838626  -0.88415134
  -0.8839547 ]
 [-0.88360584 -0.88362074 -0.88345563 ... -0.88394487 -0.8841612
  -0.88398325]]"
61,0e29d05ed,15,1,31.936,93.75,35.28,1125.0,"[[-0.81591564 -0.7327358  -0.8313327  ... -0.8247627  -0.72817415
  -0.77786374]
 [-0.81087273 -0.72072786 -0.8238198  ... -0.8201271  -0.7061286
  -0.7567831 ]
 [-0.7907008  -0.6726959  -0.7937683  ... -0.80158484 -0.61794657
  -0.6724607 ]
 ...
 [-0.883676   -0.8800015  -0.8833579  ... -0.88380027 -0.8831805
  -0.88093215]
 [-0.88368636 -0.8819943  -0.883629   ... -0.88391477 -0.88374716
  -0.8826818 ]
 [-0.883689   -0.8824924  -0.8836968  ... -0.8839433  -0.8838888
  -0.88311917]]"
62,0e2e4ac19,2,1,44.56,468.75,46.336,3000.0,"[[-0.78991336 -0.6721772  -0.49876118 ... -0.6671822   0.74727046
  -0.15439741]
 [-0.7799702  -0.667742   -0.5255535  ... -0.63618225  0.9237586
  -0.08211827]
 [-0.7401977  -0.65000135 -0.63272285 ... -0.51218224  1.6297108
   0.20699823]
 ...
 [-0.8836944  -0.88313955 -0.882822   ... -0.8834139  -0.88362837
  -0.88351285]
 [-0.88375723 -0.88352233 -0.8831642  ... -0.8833724  -0.8835188
  -0.8833873 ]
 [-0.88377297 -0.883618   -0.8832498  ... -0.8833621  -0.8834914
  -0.883356  ]]"
63,0e799da44,18,1,24.6027,3187.5,25.296,5062.5,"[[ 7.7540336   5.834814   36.155388   ...  6.7824936   4.080183
   6.3352532 ]
 [ 9.14439     7.290553   36.39873    ...  7.764056    4.1674833
   6.380132  ]
 [14.705816   13.113507   37.3721     ... 11.690308    4.5166836
   6.5596485 ]
 ...
 [-0.87718016 -0.87918115 -0.88013977 ... -0.88018334 -0.88032067
  -0.88128346]
 [-0.8787821  -0.88035434 -0.8802189  ... -0.880342   -0.88072693
  -0.8809249 ]
 [-0.8791826  -0.8806476  -0.88023865 ... -0.88038164 -0.8808285
  -0.8808352 ]]"
64,0ea8ea68a,0,1,3.8027,5906.25,4.5973,8250.0,"[[-0.3758721  -0.3053721  -0.530987   ... -0.4152285  -0.5540623
  -0.27268565]
 [-0.32467577 -0.31024787 -0.5190016  ... -0.38633153 -0.56664836
  -0.20552215]
 [-0.11989032 -0.329751   -0.47105992 ... -0.27074382 -0.6169924
   0.06313199]
 ...
 [-0.8832847  -0.88316107 -0.88352567 ... -0.88386744 -0.8837376
  -0.883423  ]
 [-0.88370395 -0.88363    -0.8837781  ... -0.8841742  -0.8840272
  -0.8838853 ]
 [-0.8838088  -0.8837472  -0.88384134 ... -0.8842509  -0.8840996
  -0.8840009 ]]"
65,0eb2079ea,3,1,5.5893,1031.25,6.3307,2812.5,"[[-0.59563166 -0.11318786 -0.48966768 ... -0.5464693  -0.66395134
  -0.7279861 ]
 [-0.5758759  -0.04385829 -0.4719692  ... -0.51507694 -0.6400942
  -0.70627785]
 [-0.4968529   0.23345993 -0.40117517 ... -0.3895075  -0.54466575
  -0.61944467]
 ...
 [-0.88394344 -0.88302374 -0.8839639  ... -0.8833319  -0.8827347
  -0.88235015]
 [-0.8837745  -0.88315195 -0.8837785  ... -0.88366157 -0.8828
  -0.8825627 ]
 [-0.8837323  -0.883184   -0.8837322  ... -0.883744   -0.88281626
  -0.88261586]]"
66,0f8cadb4a,13,1,34.4907,93.75,35.1147,843.75,"[[-0.59621495 -0.68666035 -0.6925662  ... -0.28497535 -0.12350538
   0.21364424]
 [-0.5990454  -0.6874672  -0.68935245 ... -0.31757635 -0.13869332
   0.12722865]
 [-0.61036694 -0.69069463 -0.6764975  ... -0.44798023 -0.19944495
  -0.21843357]
 ...
 [-0.8666544  -0.8703428  -0.8759268  ... -0.87635124 -0.87689215
  -0.876015  ]
 [-0.86547595 -0.8709141  -0.8767959  ... -0.8770022  -0.8765698
  -0.87617475]
 [-0.8651813  -0.8710569  -0.8770132  ... -0.87716484 -0.87648916
  -0.8762147 ]]"
67,0f99800b7,11,1,27.417,1808.79,28.5547,5684.77,"[[-0.8548274  -0.81305265 -0.80067    ... -0.8267086  -0.75144523
  -0.58779025]
 [-0.84998417 -0.809282   -0.7874747  ... -0.8186096  -0.7038104
  -0.52058214]
 [-0.8306112  -0.7941995  -0.7346934  ... -0.78621334 -0.5132709
  -0.25174978]
 ...
 [-0.88217217 -0.88261676 -0.882793   ... -0.8819264  -0.8822537
  -0.8826275 ]
 [-0.8823583  -0.8825948  -0.88287866 ... -0.88252264 -0.8823213
  -0.88281846]
 [-0.88240486 -0.88258946 -0.8829     ... -0.8826718  -0.8823382
  -0.88286626]]"
68,0fc62dd3c,18,1,9.6427,3187.5,10.336,5062.5,"[[-0.60933197 -0.5182838  -0.5514981  ... -0.70353866 -0.7258174
  -0.6751325 ]
 [-0.56950766 -0.48810706 -0.55533856 ... -0.70903766 -0.72261
  -0.6779159 ]
 [-0.4102104  -0.36740017 -0.57070047 ... -0.7310337  -0.70978045
  -0.68904936]
 ...
 [-0.88366234 -0.88327724 -0.88338137 ... -0.8829232  -0.88295525
  -0.8832592 ]
 [-0.88371915 -0.88319314 -0.8833639  ... -0.88291955 -0.8832074
  -0.88314617]
 [-0.8837333  -0.8831721  -0.8833596  ... -0.8829186  -0.8832703
  -0.88311785]]"
69,100e4ddc9,2,1,1.2853,468.75,3.0613,3000.0,"[[-0.79117835 -0.8419485  -0.8365612  ... -0.88016886 -0.86477715
  -0.82210267]
 [-0.76437676 -0.82885647 -0.83639014 ... -0.8796161  -0.8640587
  -0.8250149 ]
 [-0.6571701  -0.7764882  -0.8357057  ... -0.8774047  -0.8611849
  -0.836664  ]
 ...
 [-0.88369554 -0.8836798  -0.8842166  ... -0.88339114 -0.8838905
  -0.88344324]
 [-0.8836094  -0.88376135 -0.88399106 ... -0.8836106  -0.8840987
  -0.8840037 ]
 [-0.88358784 -0.8837818  -0.8839347  ... -0.8836654  -0.8841508
  -0.8841438 ]]"
70,103db6411,20,1,22.3573,1312.5,27.7387,6093.75,"[[-0.8021219  -0.7588862  -0.8000312  ... -0.83522487 -0.80156857
  -0.7209681 ]
 [-0.786133   -0.73051685 -0.78949136 ... -0.834496   -0.78995866
  -0.6976187 ]
 [-0.7221773  -0.61703926 -0.7473318  ... -0.8315805  -0.7435189
  -0.6042212 ]
 ...
 [-0.88201904 -0.88151383 -0.87789303 ... -0.8823693  -0.88265747
  -0.88038   ]
 [-0.88233876 -0.8813745  -0.8791839  ... -0.88232815 -0.8824767
  -0.88007045]
 [-0.88241875 -0.8813396  -0.87950665 ... -0.8823179  -0.8824315
  -0.8799931 ]]"
71,10dae79ed,18,1,30.192,3187.5,30.8853,5062.5,"[[-0.0447695   0.37280607  0.31905162 ... 29.558159    2.686091
   3.0553267 ]
 [ 0.09368096  0.55212516  0.4719334  ... 30.6034      2.735486
   2.8542676 ]
 [ 0.647483    1.2694012   1.0834603  ... 34.78437     2.933066
   2.0500329 ]
 ...
 [-0.8774313  -0.8635108  -0.8753202  ...  0.60614586 -0.829889
  -0.85440856]
 [-0.8776596  -0.8616974  -0.87657046 ...  0.7385575  -0.82812554
  -0.8534385 ]
 [-0.8777167  -0.86124396 -0.87688303 ...  0.77166045 -0.8276847
  -0.85319597]]"
72,119b154cc,15,1,3.7813,93.75,7.1253,1125.0,"[[ 2.81102783e+03  5.98133125e+01  1.25851227e+02 ... -7.84823477e-01
  -8.16027641e-01 -8.11302900e-01]
 [ 2.33481714e+03  5.02623978e+01  1.15488266e+02 ... -7.89733946e-01
  -8.18801165e-01 -8.19456458e-01]
 [ 4.29974976e+02  1.20587549e+01  7.40364075e+01 ... -8.09375942e-01
  -8.29895258e-01 -8.52070689e-01]
 ...
 [ 3.08052734e+02  7.31685591e+00  2.29077606e+01 ... -8.80164266e-01
  -8.80862296e-01 -8.80943358e-01]
 [ 1.35232300e+02  3.28456092e+00  2.03130741e+01 ... -8.80161881e-01
  -8.81088197e-01 -8.81148458e-01]
 [ 9.20271835e+01  2.27648711e+00  1.96644039e+01 ... -8.80161226e-01
  -8.81144643e-01 -8.81199718e-01]]"
73,11a52d37a,18,1,46.0693,3187.5,46.7627,5062.5,"[[-0.79299754 -0.7763821  -0.8538947  ... -0.79866296 -0.65902567
  -0.6996145 ]
 [-0.7928849  -0.773086   -0.848744   ... -0.8028183  -0.681149
  -0.7127322 ]
 [-0.7924345  -0.7599016  -0.82814085 ... -0.8194397  -0.7696424
  -0.76520306]
 ...
 [-0.8829755  -0.8833683  -0.8833452  ... -0.8833895  -0.8828409
  -0.882784  ]
 [-0.8832211  -0.88342816 -0.8836212  ... -0.88349617 -0.8831004
  -0.882937  ]
 [-0.88328254 -0.88344306 -0.88369024 ... -0.88352287 -0.8831653
  -0.8829753 ]]"
74,11bafff5d,23,1,22.6278,7235.16,28.7115,11283.4,"[[-0.6994622  -0.6098693  -0.6719615  ... -0.7232382  -0.6216512
  -0.4693383 ]
 [-0.68943095 -0.5768767  -0.63328516 ... -0.6951475  -0.57635117
  -0.40963125]
 [-0.649306   -0.4449064  -0.4785798  ... -0.5827847  -0.39515108
  -0.17080292]
 ...
 [-0.8837384  -0.8837451  -0.88370025 ... -0.8834626  -0.8839837
  -0.8839469 ]
 [-0.88404304 -0.8838751  -0.8837744  ... -0.88378775 -0.88396615
  -0.88393366]
 [-0.8841192  -0.8839076  -0.88379294 ... -0.88386905 -0.88396174
  -0.8839304 ]]"
75,11c2c02e5,15,1,17.6587,93.75,21.0027,1125.0,"[[-0.7541837  -0.71100897 -0.749036   ... -0.7407451  -0.7484551
  -0.8458677 ]
 [-0.73997426 -0.702321   -0.75310874 ... -0.73761797 -0.73307586
  -0.84454036]
 [-0.68313646 -0.6675693  -0.7693995  ... -0.7251094  -0.67155904
  -0.8392309 ]
 ...
 [-0.86569333 -0.88003343 -0.882036   ... -0.87410843 -0.8701793
  -0.8793768 ]
 [-0.8668099  -0.88059014 -0.88221335 ... -0.8745095  -0.8731963
  -0.8796817 ]
 [-0.86708915 -0.8807293  -0.8822577  ... -0.8746098  -0.87395054
  -0.879758  ]]"
76,11c2c02e5,15,1,14.8427,93.75,18.1867,1125.0,"[[-0.73164    -0.7320943  -0.71932054 ... -0.79043424 -0.7408803
  -0.7929705 ]
 [-0.7393089  -0.7417487  -0.72190833 ... -0.77796394 -0.72189784
  -0.78480977]
 [-0.76998466 -0.7803664  -0.73225945 ... -0.72808254 -0.6459678
  -0.7521671 ]
 ...
 [-0.87422943 -0.8706818  -0.86297655 ... -0.8811464  -0.88149047
  -0.87516654]
 [-0.87793463 -0.87190604 -0.8641616  ... -0.8819524  -0.88194025
  -0.8753129 ]
 [-0.878861   -0.8722121  -0.8644579  ... -0.88215387 -0.88205266
  -0.8753495 ]]"
77,1263c23c8,17,1,38.9013,1312.5,45.3547,3937.5,"[[-0.85177463 -0.83712745 -0.82165635 ... -0.7767295  -0.83413446
  -0.85331726]
 [-0.8435566  -0.8370693  -0.8196951  ... -0.76647896 -0.82517046
  -0.8433747 ]
 [-0.81068474 -0.83683646 -0.8118506  ... -0.72547656 -0.7893143
  -0.80360466]
 ...
 [-0.87920034 -0.8663113  -0.86571324 ... -0.8811686  -0.8782192
  -0.8069032 ]
 [-0.8811612  -0.873189   -0.8733619  ... -0.8822589  -0.8804749
  -0.8392977 ]
 [-0.8816514  -0.8749083  -0.8752741  ... -0.88253146 -0.88103884
  -0.8473963 ]]"
78,12a12f0fa,8,1,31.504,3750.0,35.6267,5531.25,"[[ 1.1030242   1.7485194   0.44162947 ...  7.6473703   4.765612
   3.092974  ]
 [ 1.2310684   1.6901289   0.4050018  ...  6.7393694   4.3688183
   3.4066012 ]
 [ 1.7432455   1.4565672   0.25849155 ...  3.107366    2.7816424
   4.66111   ]
 ...
 [-0.88272196 -0.88258576 -0.87897146 ... -0.8827117  -0.88285106
  -0.88208264]
 [-0.88294137 -0.88288826 -0.88068223 ... -0.8829384  -0.8829288
  -0.8826845 ]
 [-0.88299626 -0.88296396 -0.88110995 ... -0.88299495 -0.8829482
  -0.882835  ]]"
79,12ec1d4cb,9,1,24.112,1125.0,26.9173,5250.0,"[[-0.5902152  -0.5249758  -0.63950425 ... -0.5102452  -0.6551912
  -0.42051142]
 [-0.586488   -0.5009887  -0.62714964 ... -0.47750077 -0.634591
  -0.36758178]
 [-0.5715793  -0.4050405  -0.5777312  ... -0.34652293 -0.55219007
  -0.15586342]
 ...
 [-0.88310766 -0.88319933 -0.88270426 ... -0.88231593 -0.88275623
  -0.8822483 ]
 [-0.88301736 -0.8831259  -0.88277817 ... -0.88234156 -0.88281137
  -0.8830479 ]
 [-0.88299483 -0.88310754 -0.88279665 ... -0.882348   -0.8828251
  -0.8832478 ]]"
80,133001416,3,1,14.88,1031.25,15.6213,2812.5,"[[-0.6209551  -0.5653341  -0.69093496 ... -0.776195   -0.80192715
  -0.6461576 ]
 [-0.5861     -0.5350008  -0.6847346  ... -0.7612969  -0.7976253
  -0.6388238 ]
 [-0.4466796  -0.41366762 -0.6599328  ... -0.7017047  -0.78041774
  -0.60948837]
 ...
 [-0.88079405 -0.88307315 -0.88280904 ... -0.87579185 -0.88012546
  -0.88261   ]
 [-0.88178384 -0.88290393 -0.88300467 ... -0.8787895  -0.8812723
  -0.88293004]
 [-0.8820313  -0.8828616  -0.88305354 ... -0.87953895 -0.88155895
  -0.8830101 ]]"
81,13511f7bd,1,1,8.256,3843.75,9.152,5625.0,"[[ 0.13079283  0.9382762   0.66936946 ... -0.52215624 -0.25804457
  -0.23715112]
 [ 0.1559445   1.1208917   0.6755475  ... -0.47955424 -0.19336061
  -0.14050037]
 [ 0.2565511   1.851354    0.7002597  ... -0.3091464   0.06537512
   0.24610259]
 ...
 [-0.88401866 -0.8826132  -0.8835176  ... -0.8833701  -0.8826646
  -0.88167673]
 [-0.8841228  -0.8832854  -0.883625   ... -0.8833885  -0.8830032
  -0.88219166]
 [-0.8841488  -0.8834535  -0.8836518  ... -0.8833931  -0.8830877
  -0.88232046]]"
82,1375a05d1,21,1,28.1493,3281.25,29.2427,4125.0,"[[ 5.573013    3.892401    0.9930571  ... 46.04903    47.310303
  32.433342  ]
 [ 6.5493617   4.231906    1.2426805  ... 44.558487   52.493572
  36.309387  ]
 [10.454757    5.589926    2.241174   ... 38.596306   73.22667
  51.813564  ]
 ...
 [-0.8789469  -0.8802607  -0.87985104 ... -0.8776967  -0.87817246
  -0.8779742 ]
 [-0.87982255 -0.88076687 -0.8802229  ... -0.87776977 -0.8788667
  -0.87898815]
 [-0.8800414  -0.8808934  -0.8803159  ... -0.877788   -0.87904024
  -0.87924165]]"
83,1383208d3,10,1,50.4744,947.461,52.9183,10852.7,"[[ 0.03487817  0.25589702  0.03044439 ...  0.89752215  0.18772179
  -0.29353923]
 [ 0.17289363  0.32386476  0.08555628 ...  0.95857716  0.24708958
  -0.22893305]
 [ 0.72495514  0.59573597  0.30600372 ...  1.2027969   0.4845605
   0.02949166]
 ...
 [-0.88324386 -0.88099253 -0.8821545  ... -0.88295156 -0.8827943
  -0.8798268 ]
 [-0.8832819  -0.8821373  -0.8826696  ... -0.8831998  -0.8831572
  -0.8817329 ]
 [-0.8832914  -0.8824235  -0.8827984  ... -0.8832618  -0.8832479
  -0.88220936]]"
